Vaccine/Exemption,Dose,Geography Type,Geography,School Year,Estimate (%),Population Size,Percent Surveyed,Footnotes,Number of Exemptions,Survey Type
Polio,,States,Utah,2014-15,94.2,50916,100,*,,Census
Polio,,States,Vermont,2014-15,93.7,6277,100,*,,Census
Polio,,States,Virginia,2014-15,91.9,103821,4.1,,,Stratified 2-stage cluster sample
Polio,,States,Washington,2014-15,88.4,88809,96.7,,,Census (public); Voluntary response (private)
Polio,,States,West Virginia,2014-15,98.8,22016,81.3,,,Voluntary response
Polio,,States,Wisconsin,2014-15,96.7,69335,2.5,‡,,Stratified 2-stage cluster sample
Polio,,States,Wyoming,2014-15,96.9,7983,97.9,¶,,Census
Polio,,States,Alabama,2015-16,93.1,60392,100,≥.*,,Census
Polio,,States,Alaska,2015-16,95.2,9937,7.8,†.§,,Stratified 2-stage cluster sample
Polio,,States,Arizona,2015-16,94.6,83088,100,*,,Census
Polio,,States,Arkansas,2015-16,88.1,40258,95.6,‡,,Census (public); Voluntary response (private)
Polio,,States,California,2015-16,94.7,593788,92.8,‡,,Census
Polio,,States,Colorado,2015-16,82.3,69137,0.5,,,Simple random sample
Polio,,States,Connecticut,2015-16,97.0,39533,100,*,,Census
Polio,,States,Delaware,2015-16,98.2,11589,9.5,,,Stratified 2-stage cluster sample
Polio,,States,District of Columbia,2015-16,90.7,8080,100,*,,Census
Polio,,States,Florida,2015-16,93.7,224430,100,≥.*.§,,Census
Polio,,States,Georgia,2015-16,94.6,131403,100,≥.*,,Census
Polio,,States,Hawaii,2015-16,94.4,16325,6.7,,,Stratified 2-stage cluster sample
Polio,,States,Idaho,2015-16,90.6,22686,100,*,,Census
Polio,,States,Illinois,2015-16,94.9,151309,100,*,,Census
Polio,,States,Indiana,2015-16,89.7,83525,69.5,,,Voluntary response
Polio,,States,Iowa,2015-16,91.8,41215,100,≥.*,,Census
Polio,,States,Kansas,2015-16,88.3,39555,21,†.‡.§,,Stratified 2-stage cluster sample
Polio,,States,Kentucky,2015-16,94.3,54353,99.5,‡.§,,Census
Polio,,States,Louisiana,2015-16,96.9,59159,100,*,,Census
Polio,,States,Maine,2015-16,96.0,13526,90.5,,,Census
Polio,,States,Maryland,2015-16,99.8,72012,94.3,‡,,Census (public); Voluntary response (private)
Polio,,States,Massachusetts,2015-16,96.7,72897,100,*.‡,,Census
Polio,,States,Michigan,2015-16,96.3,116299,100,*,,Census
Polio,,States,Minnesota,2015-16,93.7,69710,97.8,§,,Census
Polio,,States,Mississippi,2015-16,99.4,41042,100,≥.*,,Census
Polio,,States,Missouri,2015-16,96.0,74413,100,*.§,,Census
Polio,,States,Montana,2015-16,95.3,11484,100,*,,Census
Polio,,States,Nebraska,2015-16,97.1,30409,100,*.‡,,Census
Polio,,States,Nevada,2015-16,95.6,37118,3.3,,,Stratified 2-stage cluster sample
Polio,,States,New Hampshire,2015-16,91.9,11852,99.8,≥,,Census
Polio,,States,New Jersey,2015-16,96.3,110116,100,≥.*,,Census
Polio,,States,New Mexico,2015-16,95.6,29049,2.7,†,,Stratified 2-stage cluster sample
Polio,,States,New York,2015-16,94.0,232521,100,*,,Census
Polio,,States,North Carolina,2015-16,97.1,128290,92,‡.§,,Census (public). Voluntary response (private)
Polio,,States,North Dakota,2015-16,91.2,9875,97.1,,,Census
Polio,,States,Ohio,2015-16,92.4,144604,93.7,,,Census (public); Voluntary response (private)
Polio,,States,Oklahoma,2015-16,95.9,54335,96.1,‡,,Census
Polio,,States,Oregon,2015-16,93.7,45531,100,*.‡,,Census
Polio,,States,Pennsylvania,2015-16,97.8,143298,93.2,,,Census (public); Voluntary response (private)
Polio,,National,United States,2015-16,94.7,,,,,NaN
Polio,,States,Rhode Island,2015-16,97.0,11165,100,*.‡.§,,Census
Polio,,States,South Carolina,2015-16,97.5,59240,8.9,,,Stratified 1-stage cluster sample
Polio,,States,South Dakota,2015-16,96.3,12181,100,*,,Census
Polio,,States,Tennessee,2015-16,93.6,79233,100,*.§,,Census
Polio,,States,Texas,2015-16,97.6,394801,98.7,‡.§,,Census (public); Voluntary response (private)
Polio,,National,U.S. Median,2015-16,94.8,,,,,NaN
Polio,,States,Utah,2015-16,94.1,50114,100,*,,Census
Polio,,States,Vermont,2015-16,93.8,6366,100,*,,Census
Polio,,States,Virginia,2015-16,93.9,100074,4.3,†.§,,Stratified 2-stage cluster sample
Polio,,States,Washington,2015-16,88.7,86492,97.3,§,,Census
Polio,,States,West Virginia,2015-16,95.4,21333,87.6,,,Voluntary response
Polio,,States,Wisconsin,2015-16,93.4,70220,2,‡.§,,Stratified 2-stage cluster sample
Polio,,States,Wyoming,2015-16,96.9,7825,74,§.¶,,Voluntary response
Polio,,States,Alabama,2016-17,93.8,58394,100,≥.*,,Census
Polio,,States,Alaska,2016-17,91.8,9815,7.6,†.§,,Stratified 2-stage cluster sample
Polio,,States,Arizona,2016-17,94.4,83627,100,*,,Census
Polio,,States,Arkansas,2016-17,89.0,39666,75.9,‡,,Voluntary response
Polio,,States,California,2016-17,97.3,575305,97.8,‡,,Census
Polio,,States,Colorado,2016-17,86.1,64440,100,*,,Census
Polio,,States,Connecticut,2016-17,96.8,39002,100,*,,Census
Polio,,States,Delaware,2016-17,99.4,11490,9.3,,,Stratified 2-stage cluster sample
Polio,,States,Florida,2016-17,94.1,224463,100,≥.*.§,,Census
Polio,,States,Georgia,2016-17,93.3,136165,100,≥.*,,Census
Polio,,States,Hawaii,2016-17,94.5,16325,6.7,,,Stratified 2-stage cluster sample
Polio,,States,Idaho,2016-17,90.3,22589,100,*,,Census
Polio,,States,Illinois,2016-17,94.8,151309,97.7,,,Census
Polio,,States,Indiana,2016-17,89.5,83263,80.3,,,Voluntary response
Polio,,States,Iowa,2016-17,92.6,39587,100,≥.*,,Census
Polio,,States,Kansas,2016-17,88.2,38298,22.9,†.‡.§,,Stratified 2-stage cluster sample
Polio,,States,Kentucky,2016-17,92.7,51487,92.9,‡.§,,Census
Polio,,States,Louisiana,2016-17,97.1,55257,100,*,,Census
Polio,,States,Maine,2016-17,96.1,13834,90.1,,,Voluntary response (public). census (private)
Polio,,States,Maryland,2016-17,98.5,71467,98.1,‡,,Census
Polio,,States,Massachusetts,2016-17,96.6,70109,100,*.‡,,Census
Polio,,States,Michigan,2016-17,96.2,118777,100,*,,Census
Polio,,States,Minnesota,2016-17,93.7,69140,96.7,§,,Census
Polio,,States,Mississippi,2016-17,99.4,40509,100,≥.*,,Census
Polio,,States,Missouri,2016-17,95.6,73355,100,*,,Census
Polio,,States,Montana,2016-17,94.2,11956,100,*,,Census
Polio,,States,Nebraska,2016-17,97.6,27117,100,*.‡.‡‡,,Census
Polio,,States,Nevada,2016-17,90.4,36885,3.7,,,Stratified 2-stage cluster sample
Polio,,States,New Hampshire,2016-17,91.5,12145,100,≥.*,,Census
Polio,,States,New Jersey,2016-17,96.5,109577,100,≥.*,,Census
Polio,,States,New Mexico,2016-17,95.1,27119,4.5,,,Stratified 2-stage cluster sample
Polio,,States,New York,2016-17,97.1,227050,100,*,,Census
Polio,,States,North Carolina,2016-17,96.2,126454,88.2,‡.§,,Voluntary response
Polio,,States,North Dakota,2016-17,94.0,9799,98.7,,,Census
Polio,,States,Ohio,2016-17,92.7,137542,95.5,,,Census
Polio,,States,Oklahoma,2016-17,NA,52184,0,‡.¶,,Census
Polio,,States,Oregon,2016-17,93.5,45705,100,*.‡,,Census
Polio,,States,Pennsylvania,2016-17,97.2,143888,84.4,,,Voluntary response
Polio,,National,United States,2016-17,95.2,,,,,NaN
Polio,,States,Rhode Island,2016-17,95.8,11100,98.4,‡.§,,Census
Polio,,States,South Carolina,2016-17,96.5,59177,8.9,,,Stratified 1-stage cluster sample
Polio,,States,South Dakota,2016-17,96.5,12106,99.8,,,Census
Polio,,States,Tennessee,2016-17,96.8,78169,100,*.§,,Census
Polio,,States,Texas,2016-17,97.3,389999,99,‡.§,,Census
Polio,,National,U.S. Median,2016-17,94.4,,,,,NaN
Polio,,States,Utah,2016-17,93.9,49073,100,*,,Census
Polio,,States,Vermont,2016-17,93.5,6344,100,*,,Census
Polio,,States,Virginia,2016-17,93.6,102357,4,†,,Stratified 2-stage cluster sample
Polio,,States,Washington,2016-17,90.6,87142,98.2,§,,Census
Polio,,States,West Virginia,2016-17,96.2,28666,66.5,§,,Census (public). voluntary response (private)
Polio,,States,Wisconsin,2016-17,93.8,67607,2.2,†.‡.§,,Stratified 2-stage cluster sample
Polio,,States,Wyoming,2016-17,NA,,,,,Not conducted
Polio,,States,Alabama,2017-18,92.7,57245,100,≥.*,,Census
Polio,,States,Alaska,2017-18,92.9,9692,84.4,†.§,,Stratified 2-stage cluster sample
Polio,,States,Arizona,2017-18,93.9,81710,100,*,,Census
Polio,,States,Arkansas,2017-18,91.3,39630,95.4,‡,,Census 
Polio,,States,California,2017-18,96.8,574702,100,‡,,Census
Polio,,States,Colorado,2017-18,88.6,65718,100,*,,Census
Polio,,States,Connecticut,2017-18,96.5,39174,100,*,,Census
Polio,,States,Delaware,2017-18,97.1,10988,9.5,,,Stratified 2-stage cluster sample
Polio,,States,Florida,2017-18,93.7,222397,100,≥.*.§,,Census
Polio,,States,Georgia,2017-18,93.4,131459,100,≥.*,,Census
Polio,,States,Hawaii,2017-18,95.3,16325,6.6,,,Stratified 2-stage cluster sample
Polio,,States,Idaho,2017-18,89.9,22553,99,,,Census
Polio,,States,Illinois,2017-18,95.1,144858,100,*,,Census
Polio,,States,Indiana,2017-18,92.7,84296,96.4,,,Voluntary Response
Polio,,States,Iowa,2017-18,93.0,39632,100,≥.*,,Census
Polio,,States,Kansas,2017-18,88.8,38484,23.1,†.‡.§,,Stratified 2-stage cluster sample
Polio,,States,Kentucky,2017-18,94.0,55152,99,‡.§,,Census
Polio,,States,Louisiana,2017-18,95.8,58277,100,*,,Census
Polio,,States,Maine,2017-18,95.3,13255,95.9,,,Census 
Polio,,States,Maryland,2017-18,98.1,68528,98.5,‡,,Census
Polio,,States,Massachusetts,2017-18,96.3,63377,100,*.‡,,Census
Polio,,States,Michigan,2017-18,95.7,119028,100,*,,Census
Polio,,States,Minnesota,2017-18,93.0,69807,98.1,§,,Census
Polio,,States,Mississippi,2017-18,99.4,39284,100,≥.*,,Census
Polio,,States,Missouri,2017-18,95.5,73113,100,*,,Census
Polio,,States,Montana,2017-18,93.8,12188,100,*,,Census
Polio,,States,Nebraska,2017-18,96.7,26313,98.6,‡.‡‡,,Census
Polio,,States,Nevada,2017-18,93.8,37178,4.8,,,Stratified 2-stage cluster sample
Polio,,States,New Hampshire,2017-18,92.4,12165,100,≥,,Census
Polio,,States,New Jersey,2017-18,96.1,107630,100,≥.*,,Census
Polio,,States,New Mexico,2017-18,94.8,26896,99.6,,,Stratified 2-stage cluster sample
Polio,,States,New York,2017-18,97.0,226456,100,*,,Census
Polio,,States,North Carolina,2017-18,97.0,127197,90.9,‡.§,,Census
Polio,,States,North Dakota,2017-18,94.4,10365,99.4,,,Census
Polio,,States,Ohio,2017-18,92.3,138753,94.9,,,Census
Polio,,States,Oklahoma,2017-18,93.7,53898,92.1,§,,Census (public). voluntary response (private)
Polio,,States,Oregon,2017-18,92.7,45818,100,*.‡,,Census
Polio,,States,Pennsylvania,2017-18,96.5,141571,93.3,,,Voluntary response
Polio,,National,United States,2017-18,95.1,,,,,NaN
Polio,,States,Rhode Island,2017-18,96.3,11025,100,*.‡.§,,Census
Polio,,States,South Carolina,2017-18,97.0,58458,27,,,Stratified 1-stage cluster sample
Polio,,States,South Dakota,2017-18,96.5,12125,99.9,,,Census
Polio,,States,Tennessee,2017-18,96.7,78743,100,*.§,,Census
Polio,,States,Texas,2017-18,96.9,387981,99.4,‡.§,,Census
Polio,,National,U.S. Median,2017-18,94.4,,,,,NaN
Polio,,States,Utah,2017-18,93.5,48827,100,*,,Census
Polio,,States,Vermont,2017-18,94.1,6255,100,*,,Census
Polio,,States,Virginia,2017-18,93.5,100581,4.4,†,,Stratified 2-stage cluster sample
Polio,,States,Washington,2017-18,89.9,85118,96.9,§,,Census
Polio,,States,West Virginia,2017-18,98.2,19519,79.3,¶,,Voluntary response
Polio,,States,Wisconsin,2017-18,92.4,66178,2.3,†.‡.§,,Stratified 2-stage cluster sample
Polio,,States,Wyoming,2017-18,NA,,,,,Not conducted 
Polio,,States,Alabama,2018-19,90.6,77739,100,≥.*,,Census
Polio,,States,Arizona,2018-19,93.2,79981,100,*,,Census
Polio,,States,Arkansas,2018-19,93.6,39257,95.4,‡,,Census (public). voluntary response (private)
Polio,,States,California,2018-19,96.5,568947,97.7,‡,,Census
Polio,,States,Colorado,2018-19,87.2,64191,100,*,,Census
Polio,,States,Connecticut,2018-19,96.0,38230,100,*,,Census
Polio,,States,Delaware,2018-19,98.1,10798,9.5,,,Stratified 2-stage cluster sample
Polio,,States,Florida,2018-19,93.8,224641,100,≥.*.§,,Census
Polio,,States,Georgia,2018-19,93.6,131275,100,≥.*,,Census
Polio,,States,Hawaii,2018-19,92.8,16051,6.7,,,Stratified 2-stage cluster sample
Polio,,States,Idaho,2018-19,89.1,22995,99,,,Census
Polio,,States,Illinois,2018-19,94.6,143876,100,*,,Census
Polio,,States,Indiana,2018-19,91.3,82324,96.4,,,Census
Polio,,States,Iowa,2018-19,93.3,40624,100,≥.*,,Census
Polio,,States,Kansas,2018-19,89.3,37838,23.1,†.‡.§,,Stratified 2-stage cluster sample
Polio,,States,Kentucky,2018-19,94.1,55587,99,‡.§,,Census
Polio,,States,Louisiana,2018-19,98.4,56203,100,*,,Census
Polio,,States,Maine,2018-19,94.5,13419,95.9,,,Census
Polio,,States,Maryland,2018-19,97.9,71431,100,‡,,Census
Polio,,States,Massachusetts,2018-19,96.9,65279,100,*.‡,,Census
Polio,,States,Michigan,2018-19,95.2,118632,100,*,,Census
Polio,,States,Minnesota,2018-19,92.8,70085,98.1,§,,Census
Polio,,States,Mississippi,2018-19,99.2,37775,100,≥.*,,Census
Polio,,States,Missouri,2018-19,95.0,72687,100,*,,Census
Polio,,States,Montana,2018-19,93.7,12480,100,*,,Census
Polio,,States,Nebraska,2018-19,97.5,26925,98.6,‡.‡‡,,Census
Polio,,States,Nevada,2018-19,95.4,37971,4.8,,,Stratified 2-stage cluster sample
Polio,,States,New Hampshire,2018-19,91.8,12421,100,≥,,Census
Polio,,States,New Jersey,2018-19,95.0,109161,100,≥.*,,Census
Polio,,States,New Mexico,2018-19,96.1,25269,99.6,,,Census
Polio,,States,New York,2018-19,96.8,220495,100,*,,Census
Polio,,States,North Carolina,2018-19,93.3,124343,90.9,‡.§,,Census (public). voluntary response (private)
Polio,,States,North Dakota,2018-19,93.8,10382,99.4,,,Census
Polio,,States,Ohio,2018-19,92.0,139679,94.9,,,Census (public). voluntary response (private)
Polio,,States,Oklahoma,2018-19,93.0,54806,92.1,§,,Census (public). voluntary response (private)
Polio,,States,Oregon,2018-19,92.7,45870,100,*.‡,,Census
Polio,,States,Pennsylvania,2018-19,96.2,143560,93.3,,,Census (public). voluntary response (private)
Polio,,National,United States,2018-19,94.7,,,,,NaN
Polio,,States,Rhode Island,2018-19,97.6,10964,100,*.‡.§,,Census
Polio,,States,South Carolina,2018-19,95.0,58442,27,,,Stratified 1-stage cluster sample
Polio,,States,South Dakota,2018-19,95.9,12062,99.9,,,Census
Polio,,States,Tennessee,2018-19,96.2,78630,100,*.§,,Census
Polio,,States,Texas,2018-19,96.9,390034,99.4,‡.§,,Census
Polio,,National,U.S. Median,2018-19,94.1,,,,,NaN
Polio,,States,Utah,2018-19,92.6,50179,100,*,,Census
Polio,,States,Vermont,2018-19,92.5,6126,100,*,,Census
Polio,,States,Virginia,2018-19,93.5,100394,4.4,†,,Stratified 2-stage cluster sample
Polio,,States,Washington,2018-19,90.2,87510,96.9,§,,Census
Polio,,States,West Virginia,2018-19,98.8,19442,79.3,¶,,Voluntary response
Polio,,States,Wisconsin,2018-19,92.3,66344,2.3,†.‡.§,,Stratified 2-stage cluster sample
Polio,,States,Wyoming,2018-19,95.3,7734,100,*,,Census
Polio,,States,Alabama,2019-20,86.6,59477,94.9,≥,,Census
Polio,,States,Alaska,2019-20,NA,10381,82.7,§,,Voluntary response
Polio,,States,Arizona,2019-20,93.1,83976,98.7,,,Census (public). voluntary response (private)
Polio,,States,Arkansas,2019-20,93.4,39510,96.2,‡,,Census (public). voluntary response (private)
Polio,,States,California,2019-20,96.6,566155,97.9,‡,,Census
Polio,,States,Colorado,2019-20,90.6,69088,98.2,,,Census
Polio,,States,Connecticut,2019-20,96.3,38888,100,*,,Census
Polio,,States,Delaware,2019-20,NA,,,,,Not Conducted
Polio,,States,District of Columbia,2019-20,NA,,,,,Not Conducted
Polio,,States,Florida,2019-20,93.5,228298,100,≥.*.§,,Census
Polio,,States,Georgia,2019-20,93.1,130102,100,≥.*,,Census
Polio,,States,Hawaii,2019-20,91.6,15695,8.9,,,Stratified 2-stage cluster sample
Polio,,States,Idaho,2019-20,89.1,23301,98.5,,,Census
Polio,,States,Illinois,2019-20,96.5,145891,100,*,,Census
Polio,,States,Indiana,2019-20,90.4,88253,65.7,,,Voluntary response
Polio,,States,Iowa,2019-20,93.2,40812,100,≥.*,,Census
Polio,,States,Kansas,2019-20,93.7,37865,34.3,†.‡.§,,Stratified 2-stage cluster sample
Polio,,States,Kentucky,2019-20,94.1,59233,92.9,‡.§,,Census
Polio,,States,Louisiana,2019-20,98.0,59685,100,*,,Census
Polio,,States,Maine,2019-20,94.2,13450,99.6,,,Census 
Polio,,States,Maryland,2019-20,98.4,72443,98.3,‡,,Census (public). voluntary response (private)
Polio,,States,Massachusetts,2019-20,97.3,66756,100,*.‡,,Census
Polio,,States,Michigan,2019-20,95.3,120565,100,*,,Census
Polio,,States,Minnesota,2019-20,92.8,71223,98.7,§,,Census
Polio,,States,Mississippi,2019-20,99.1,37870,100,≥.*,,Census
Polio,,States,Missouri,2019-20,94.9,72324,100,*,,Census
Polio,,States,Montana,2019-20,93.8,12501,100,*,,Census
Polio,,States,Nebraska,2019-20,97.4,26893,96.7,‡.‡‡,,Census
Polio,,States,Nevada,2019-20,95.0,37724,99.9,,,Census
Polio,,States,New Hampshire,2019-20,91.5,12447,100,≥.*,,Census
Polio,,States,New Jersey,2019-20,95.9,107900,100,≥.*,,Census
Polio,,States,New Mexico,2019-20,96.9,23087,100,*,,Census
Polio,,States,New York,2019-20,97.2,234165,99.9,,,Census
Polio,,States,North Carolina,2019-20,95.5,124548,97.8,‡.§,,Census
Polio,,States,North Dakota,2019-20,94.6,10587,99.5,,,Census
Polio,,States,Ohio,2019-20,92.7,139103,98.8,,,Census
Polio,,States,Oklahoma,2019-20,94.1,55348,85.6,§,,Voluntary response
Polio,,States,Oregon,2019-20,92.8,45959,100,*.‡,,Census
Polio,,States,Pennsylvania,2019-20,96.5,140197,98.8,,,Census
Polio,,National,United States,2019-20,95.0,,,,,NaN
Polio,,States,Rhode Island,2019-20,97.5,11219,98.5,*.‡.§,,Census
Polio,,States,South Carolina,2019-20,95.4,65938,27.5,†,,Stratified 1-stage cluster sample
Polio,,States,South Dakota,2019-20,96.0,12367,99.8,,,Census
Polio,,States,Tennessee,2019-20,96.5,80595,100,*.§,,Census
Polio,,States,Texas,2019-20,96.8,398680,99.6,‡.§,,Census
Polio,,National,U.S. Median,2019-20,94.4,,,,,NaN
Polio,,States,Utah,2019-20,92.5,49208,100,*,,Census
Polio,,States,Vermont,2019-20,94.1,6293,100,*,,Census
Polio,,States,Virginia,2019-20,92.7,99399,1.2,†,,Stratified 2-stage cluster sample
Polio,,States,Washington,2019-20,92.8,87757,91.9,§,,Census
Polio,,States,West Virginia,2019-20,99.0,17114,49.6,¶,,Voluntary response
Polio,,States,Wisconsin,2019-20,93.7,67391,2.6,†.‡.§,,Stratified 2-stage cluster sample
Polio,,States,Wyoming,2019-20,94.7,7913,100,*,,Census
Exemption,Medical Exemption,States,Alabama,2009-10,0.1,75358,,¶,91,Census
Exemption,Medical Exemption,States,Alaska,2009-10,1.7,9641,,,161,Voluntary response
Exemption,Medical Exemption,States,Arizona,2009-10,0.2,89287,,,185,Census
Exemption,Medical Exemption,States,Arkansas,2009-10,0.1,34733,,,28,Census
Exemption,Medical Exemption,States,California,2009-10,0.2,507191,,,998,Census
Exemption,Medical Exemption,States,Colorado,2009-10,NA,,,,,Not conducted
Exemption,Medical Exemption,States,Connecticut,2009-10,0.2,46158,,,108,Census
Exemption,Medical Exemption,States,Delaware,2009-10,0.2,11327,,,22,Random sample
Exemption,Medical Exemption,States,District of Columbia,2009-10,0.8,6092,,,46,Census
Exemption,Medical Exemption,States,Florida,2009-10,0.3,218630,,,697,Census
Exemption,Medical Exemption,States,Georgia,2009-10,0.1,141949,,,87,Random sample
Exemption,Medical Exemption,States,Hawaii,2009-10,0.1,18427,,,16,Random sample
Exemption,Medical Exemption,States,Idaho,2009-10,0.3,22624,,,66,Census
Exemption,Medical Exemption,States,Illinois,2009-10,NA,165845,,§,,Census
Exemption,Medical Exemption,States,Indiana,2009-10,0.3,84390,,,236,Census
Exemption,Medical Exemption,States,Iowa,2009-10,0.5,42698,,,218,Census
Exemption,Medical Exemption,States,Kansas,2009-10,0.2,39073,,,89,Census
Exemption,Medical Exemption,States,Kentucky,2009-10,0.3,56526,,,170,Census
Exemption,Medical Exemption,States,Louisiana,2009-10,0.3,53846,,,151,Census
Exemption,Medical Exemption,States,Maine,2009-10,0.3,14162,,,48,Voluntary response
Exemption,Medical Exemption,States,Maryland,2009-10,0.3,75061,,,236,Voluntary response
Exemption,Medical Exemption,States,Massachusetts,2009-10,0.4,74476,,,298,Census
Exemption,Medical Exemption,States,Michigan,2009-10,0.7,129810,,,858,Census
Exemption,Medical Exemption,States,Minnesota,2009-10,NA,70653,,,,Not conducted
Exemption,Medical Exemption,States,Mississippi,2009-10,0.1,46922,,<,12,Census
Exemption,Medical Exemption,States,Missouri,2009-10,NA,75958,,§,,Random sample
Exemption,Medical Exemption,States,Montana,2009-10,1.0,12335,,,118,Census
Exemption,Medical Exemption,States,Nebraska,2009-10,1.0,29607,,,274,Census
Exemption,Medical Exemption,States,Nevada,2009-10,1.0,35209,,,357,Random sample
Exemption,Medical Exemption,States,New Hampshire,2009-10,NA,,,,,Not conducted
Exemption,Medical Exemption,States,New Jersey,2009-10,0.1,118347,,,167,Census
Exemption,Medical Exemption,States,New Mexico,2009-10,NA,26318,,††,,Random sample
Exemption,Medical Exemption,States,New York,2009-10,0.1,229273,,,309,Census
Exemption,Medical Exemption,States,North Carolina,2009-10,0.1,116087,,,158,Census
Exemption,Medical Exemption,States,North Dakota,2009-10,NA,8323,,††,,Random sample
Exemption,Medical Exemption,States,Ohio,2009-10,0.2,131137,,,284,Census
Exemption,Medical Exemption,States,Oklahoma,2009-10,0.2,51128,,,119,Voluntary response
Exemption,Medical Exemption,States,Oregon,2009-10,0.2,44676,,,86,Census
Exemption,Medical Exemption,States,Pennsylvania,2009-10,1.2,149656,,,1777,Census
Exemption,Medical Exemption,National,United States,2009-10,0.3,,,,,NaN
Exemption,Medical Exemption,States,Rhode Island,2009-10,0.3,11818,,,34,Random sample
